MB_CODE16,max_dist
"10003220000",90.5771076101078
"10003230000",91.225700122391
"10003250000",233.727542349157
"10003260000",155.086733377843
"10003270000",121.335460353358
"10003280000",148.58224998454
"10003301000",160.755492550216
"10003302000",133.5623322562
"10003310000",146.690252081866
"10003320000",149.631066007578
"10003330000",148.66323793739
"10003340000",241.486143728419
"10003350000",127.0455737842
"10003360000",172.547721003304
"10003370000",218.602570268384
"10003390000",178.095669975124
"10003400000",152.061358998342
"10003410000",171.764078187148
"10003420000",181.097433515199
"10003430000",137.390632417155
"10003440000",155.177764938106
"10003450000",184.164002398454
"10003460000",200.12850209452
"10003470000",135.337818874534
"10003481000",152.05681285546
"10003500000",208.540637154731
"10003510000",250.956457381154
"10003531000",169.479782035973
"10003532000",168.536619681592
"10003533000",170.06452835727
"10003541000",598.247848469096
"10003542000",240.400037198942
"10003560000",186.596127316811
"10003571000",96.4944533699975
"10003572000",66.7477516882267
"10003573000",94.3259523442325
"10003580000",198.82532746125
"10003590000",419.657893656096
"10003601000",230.869420068219
"10003610000",207.744226635414
"10003630000",248.957138396444
"10003640000",237.740315757824
"10003650000",457.528875020342
"10003660000",217.8985587957
"10003670000",260.992391306207
"10003680000",184.628927463979
"10003703000",1032.56290388742
"10003710000",246.769580187967
"10003720000",143.272886006077
"10003730000",319.796288560604
"10003740000",121.485810462722
"10003751000",164.357556279195
"10003752000",163.540140454803
"10003761000",209.190123106289
"10003762000",195.463270245675
"10003780000",121.082690775333
"10003791000",779.70164486008
"10003792000",310.887907550325
"10003800000",245.245561155338
"10003810000",167.064704469809
"10003820000",240.345472395768
"10003830000",116.10499448156
"10003840000",231.374181512922
"10003850000",176.088899176429
"10003871000",465.134894766733
"10003872000",127.118271517191
"10003873000",378.111115274802
"10003880000",116.470627396031
"10003890000",145.43558656607
"10003900000",158.89866821892
"10003911000",401.09775240794
"10003912000",328.290479972225
"10003913000",286.765329379944
"10003920000",190.88583402691
"10003930000",207.558255887257
"10003940000",104.242368324232
"10003950000",100.789484830911
"10003961000",164.354877926168
"10003962000",154.274171550879
"10003963000",157.281274250428
"10003970000",108.544500807072
"10003982000",1126.65015580572
"10004000000",876.859824350832
"10004010000",214.222790952206
"10004020000",368.31931380928
"10004030000",259.964873302979
"10004040000",154.536570675953
"10004050000",171.993881033544
"10004061000",223.984353879901
"10004062000",108.197308047604
"10004063000",184.520377988217
"10004064000",149.54167257252
"10004065000",189.385735279846
"10004066000",242.030415216589
"10004067000",180.391116968053
"10004081000",123.665383399598
"10004082000",159.655542460318
"10004083000",154.910766526175
"10004084000",157.2222251205
"10004085000",136.951005308093
"10004091000",164.90853944969
"10004092000",164.398864715894
"10004100000",198.829838571381
"10004110000",222.262140918252
"10004120000",107.558501260589
"10004130000",114.23693007151
"10004140000",117.500149753976
"10004181000",1406.49003944636
"10004182000",442.06249752746
"10004183000",876.385397598656
"10004190000",136.759014224322
"10004220000",139.289875527125
"10004241000",164.263680751312
"10004242000",130.270570703915
"10004243000",82.4363283088528
"10004251000",228.574645947877
"10004252000",162.791910393312
"10004261000",164.144367044578
"10004262000",133.182593118336
"10004271000",131.738196759709
"10004272000",122.165087368461
"10004273000",120.999233211917
"10004281000",163.890884341335
"10004282000",175.724218533238
"10004301000",254.227284185918
"10004302000",162.419913247862
"10004303000",146.447706203111
"10004304000",108.762801781898
"10004305000",142.993866065755
"10004306000",81.73549265482
"10004320000",137.506909902395
"10004350000",136.559429016986
"10004360000",159.792020221815
"10004370000",154.259674055444
"10004380000",199.36051726032
"10004410000",134.424979314647
"10004420000",148.221389336023
"10004431000",269.244855448203
"10004432000",161.693068296584
"10004440000",154.746351959463
"10004451000",123.012010761402
"10004452000",143.690559312555
"10004453000",134.154941024294
"10004454000",123.461865479025
"10004455000",123.168840118512
"10004456000",132.488492869194
"10004457000",105.816088094447
"10004458000",70.7514452917853
"10004461000",164.030297789276
"10004462000",164.21454932608
"10004470000",239.419121684562
"10004480000",103.787689800644
"10004490000",52.2030194331614
"10004500000",29.7222284509231
"10004510000",63.0663133692112
"10004520000",72.675353077195
"10004580000",253.65334717374
"10004590000",266.892718545595
"10004603000",450.197872457033
"10004620000",178.728263807979
"10004630000",93.1880084908104
"10004640000",70.564249052383
"10004650000",254.768945721063
"10004660000",248.465155032195
"10004670000",127.850623674374
"10004680000",402.153823800407
"10004690000",170.451326161449
"10004710000",245.161633173952
"10004740000",116.090720275435
"10004770000",195.048949830284
"10004781000",1083.75908960196
"10004782000",1045.18960274926
"10004790000",156.870802676346
"10004800000",120.35790822733
"10004810000",228.888299313579
"10004840000",141.126754403527
"10004851000",299.24810854367
"10004852000",219.363737304428
"10004860000",176.789652798017
"10004890000",251.786383827325
"10004900000",119.700129974597
"10004910000",162.261583838017
"10004930000",150.35563134205
"10004940000",167.473463334961
"10004950000",158.171089929533
"10004960000",110.462978642835
"10004971000",138.205267378174
"10004972000",124.500412088151
"10004980000",136.489564448667
"10004990000",193.551495585481
"10005000000",198.203681108371
"10005010000",282.955213750147
"10005020000",163.748786213442
"10005040000",132.469892842213
"10005060000",156.939820316012
"10005070000",143.787405007749
"10005080000",206.599055167118
"10005100000",273.167746445975
"10005110000",277.744146984852
"10005130000",267.255119311328
"10005140000",184.974815553744
"10005150000",218.633699671263
"10005160000",133.666632973781
"10005170000",186.588311312135
"10005180000",103.086574383833
"10005190000",179.952730858072
"10005200000",171.944198043697
"10005210000",133.326870158481
"10005220000",256.893529722372
"10005230000",150.038975728108
"10005240000",106.909517471476
"10005250000",115.968317646985
"10005260000",122.744052185994
"10005270000",116.473223332652
"10005280000",177.74198807109
"10005290000",116.468766807423
"10005300000",95.4773556479173
"10005310000",146.877506188343
"10005320000",97.763762595963
"10005330000",201.120241474548
"10005340000",196.519488036622
"10005350000",236.86338953758
"10005360000",142.943960501114
"10005370000",196.78033693105
"10005380000",125.903908184412
"10005390000",175.861976346487
"10005400000",173.201008950702
"10005410000",196.74747028101
"10005420000",173.07407602575
"10005430000",172.550469967989
"10005450000",204.404947139567
"10005460000",124.558848470894
"10005470000",130.357506611103
"10005480000",129.437499738908
"10005490000",207.654087281015
"10005500000",97.3934998055224
"10005510000",188.068447223597
"10005520000",126.313877789441
"10005530000",108.787859585049
"10005540000",199.129795541975
"10005550000",141.933517197102
"10005560000",172.59366739617
"10005570000",149.781116012465
"10005580000",142.438959269815
"10005590000",172.005056417985
"10005600000",142.774325839554
"10005620000",137.389546547713
"10005630000",152.152380987722
"10005640000",163.450232675764
"10005650000",158.022171072101
"10005660000",155.426088709766
"10005670000",176.012034428853
"10005680000",196.969938225108
"10005690000",84.7408643100609
"10005700000",114.106738772493
"10005710000",138.565061180901
"10005730000",120.206622157565
"10005750000",176.381989724617
"10005760000",135.079601632288
"10005770000",160.500342563084
"10005780000",169.67440797673
"10005790000",153.689819407608
"10005800000",144.148267911419
"10005810000",272.764103797189
"10005820000",168.832812354654
"10005830000",104.771794099982
"10005840000",141.838542594222
"10005850000",135.114268726155
"10005860000",124.104040936313
"10005870000",168.420040677468
"10005880000",117.90754852585
"10005890000",158.819017422674
"10005900000",156.55418313419
"10005910000",153.83042511139
"10005920000",192.689036372638
"10005930000",155.096686145455
"10005940000",163.176028118459
"10005950000",190.000955316952
"10005960000",126.869210760394
"10005970000",169.363153687936
"10005980000",149.289632382728
"10005990000",125.975157182535
"10006000000",127.059293161797
"10006010000",107.647007037542
"10006020000",147.589265407583
"10006030000",84.3995599535771
"10006040000",226.498828509028
"10006050000",145.238398898273
"10006060000",128.061437857194
"10006070000",342.523189089311
"10006080000",94.3803802832488
"10006100000",168.279223560618
"10006110000",117.93385671435
"10006120000",155.879743023283
"10006130000",152.098088528591
"10006140000",126.793894242608
"10006150000",110.422639794038
"10006160000",94.2228597764518
"10006170000",140.943961863954
"10006180000",651.842444966195
"10006190000",185.572110705864
"10006200000",154.421019584101
"10006211000",2165.18919349839
"10006220000",98.0845718143702
"10006230000",122.973740391656
"10006240000",122.381499572216
"10006250000",102.802203178594
"10006260000",193.537497306272
"10006270000",132.001881180624
"10006280000",132.665094356471
"10006290000",128.985320488354
"10006300000",181.18728410801
"10006320000",126.923403137386
"10006330000",282.326591276253
"10006340000",105.141243256625
"10006350000",140.959619375137
"10006360000",208.557910282113
"10006370000",235.866361410377
"10006380000",161.008737030428
"10006390000",164.121890044305
"10006400000",206.720147629749
"10006410000",127.707533351884
"10006420000",135.06106626664
"10006430000",197.384664811296
"10006440000",146.19069737876
"10006450000",184.08887114528
"10006460000",163.108498575213
"10006470000",155.763416497644
"10006480000",229.279908784549
"10006500000",146.639793058192
"10006510000",229.10722978378
"10006530000",247.191689235397
"10006540000",258.959116415774
"10006550000",167.139121023589
"10006560000",158.584810252374
"10006570000",128.101803662337
"10006580000",171.098128573402
"10006590000",205.052353240348
"10006600000",87.4148435513935
"10006620000",148.151201742066
"10006630000",797.519878217953
"10006650000",165.162236555609
"10006660000",152.489991316319
"10006670000",167.597200586604
"10006680000",105.587368951172
"10006690000",146.621850548163
"10006710000",141.119486524113
"10006760000",157.654300506101
"10006790000",158.291055094716
"10006810000",127.413881569662
"10006820000",167.55283246045
"10006840000",129.738099288725
"10006850000",143.435023066142
"10006880000",144.132024338625
"10006900000",105.30312335772
"10006910000",108.298547914238
"10006920000",143.897220321885
"10006930000",143.994728262485
"10006940000",144.095727501258
"10006960000",144.284269537964
"10007000000",144.051846260792
"10007050000",119.899295900337
"10007060000",124.126731614002
"10007070000",120.686425380623
"10007090000",120.271830862565
"10007190000",167.076663753101
"10007240000",110.586573233511
"10007330000",217.67511939228
"10007340000",344.708913815492
"10007350000",139.105609689976
"10007380000",132.561918074827
"10007390000",94.7633169822128
"10007400000",173.311117867092
"10007410000",133.465596732343
"10007420000",223.434052879684
"10007430000",225.549900800446
"10007440000",217.785758863761
"10007450000",163.65431597607
"10007470000",260.005398907636
"10007480000",290.415864635397
"10007501000",299.819210638987
"10007502000",322.747636260589
"10007520000",172.669973294124
"10007530000",139.371704005139
"10007550000",194.250177006683
"10007560000",133.916339465893
"10007570000",125.157715096495
"10007600000",142.512145284474
"10007610000",129.193912696895
"10007620000",178.031907640853
"10007630000",165.153651883469
"10007650000",218.105268644039
"10007660000",166.563872271025
"10007670000",199.414930106596
"10007720000",115.226688563845
"10007730000",145.419019673268
"10007750000",221.954522634839
"10007790000",123.706812104194
"10007800000",150.296960373144
"10007820000",366.742079475265
"10007830000",237.486807481831
"10007840000",175.378049251967
"10007890000",140.795820998057
"10007940000",166.425071833906
"10007960000",145.582934683261
"10007970000",123.815450568811
"10007990000",123.570716562997
"10008000000",133.653845907212
"10008050000",157.674054695952
"10008060000",174.598352222214
"10008080000",157.30626797397
"10008120000",157.22655510963
"10008130000",152.267970658187
"10008210000",144.613470633725
"10008220000",143.025633858631
"10008290000",158.672477610074
"10008310000",131.889743919218
"10008340000",166.535730530891
"10008400000",1204.10312218716
"10008410000",175.729977392161
"10008420000",149.36300275684
"10008450000",87.4683296388928
"10008461000",101.457449464466
"10008470000",306.17243963602
"10008480000",238.73671605842
"10008490000",276.34057400557
"10008520000",114.763168106516
"10008532000",82.518369950256
"10008560000",179.376810257893
"10008570000",142.984426868419
"10008590000",234.432132015789
"10008600000",302.302995994738
"10008610000",189.514001460297
"10008620000",300.152580939435
"10008630000",342.337803245784
"10008641000",344.967561065194
"10008642000",142.300964489548
"10008660000",109.453055585076
"10008670000",244.842001918452
"10008680000",258.710767043741
"10008690000",226.463179794359
"10008700000",145.345181060591
"10008710000",227.100130273915
"10008740000",160.038674171299
"10008751000",124.234558088658
"10008860000",225.319422773076
"10008870000",157.854429380493
"10008880000",135.41372614949
"10008890000",147.416391584226
"10008900000",183.097985980655
"10008910000",157.623896092167
"10008920000",133.017298288508
"10008930000",130.023332738298
"10008950000",158.621302426512
"10009050000",144.303321875492
"10009070000",143.132194391927
"10009100000",124.649144567025
"10009171000",142.511524971561
"10009172000",135.62890180198
"10009173000",171.273567951251
"10009174000",72.8216845028025
"10009181000",134.072103362023
"10009182000",112.360329674063
"10009183000",101.202124902591
"10009184000",99.0258695447822
"10009191000",119.521081804237
"10009192000",100.112520394558
"10009193000",143.78376742749
"10009194000",98.0444787020607
"10009201000",143.910195606426
"10009202000",173.311267872686
"10009211000",131.387940892568
"10009212000",98.2263769595229
"10009213000",162.001648594083
"10009214000",54.0995613293132
"10009222000",137.447419156277
"10009223000",137.027731570992
"10009230000",135.617456052966
"10009240000",145.636717131533
"10009260000",144.091847267297
"10009270000",53.1850437063177
"10009280000",276.972286772195
"10009290000",140.912468021029
"10009300000",308.190024016094
"10009330000",140.927954842387
"10009340000",121.889245757043
"10009430000",150.151956870325
"10009450000",531.771020411178
"10009480000",404.446269534958
"10009490000",151.196748175886
"10009540000",332.807747654557
"10009550000",179.00397015911
"10009560000",345.999166242897
"10009580000",247.303669722197
"10009600000",139.432587650226
"10009650000",396.158845268082
"10009710000",147.867019383447
"10009720000",365.53341271477
"10009731000",209.011023249567
"10009762000",429.747292583487
"10009800000",172.425145594899
"10009840000",143.591207589885
"10009850000",145.450054417989
"10009860000",142.942764203691
"10009880000",143.429930073559
"10009900000",144.284904787667
"10009960000",274.578211779443
"10009970000",252.038449477358
"10009980000",206.208532661263
"10010000000",230.158993961947
"10010010000",230.32471089092
"10010020000",165.407963218923
"10010051000",228.474069261345
"10010052000",172.083789139395
"10010060000",442.099206024949
"10010070000",231.798904080504
"10010080000",456.016391558312
"10010090000",147.238245060653
"10010250000",177.625279822757
"10010260000",164.117397095538
"10010330000",153.306185217753
"10010441000",189.357148483526
"10010443000",320.899562046829
"10010460000",134.496723043155
"10010470000",170.602790836517
"10010500000",215.688167944112
"10010540000",137.008352200539
"10010560000",155.388242650121
"10010580000",472.932162330812
"10010670000",258.890653441117
"10010690000",160.654509035623
"10010710000",144.090392510937
"10010742000",540.151904260212
"10010750000",228.232400681092
"10010782000",335.447523188477
"10010791000",153.536326553994
"10010792000",218.53819035885
"10010800000",129.930135537611
"10010830000",100.473942212431
"10011280000",357.414614506864
"10011530000",84.1961863647635
"10011670000",161.359665945333
"10011680000",151.301772531868
"10011690000",148.215217466519
"10011700000",169.603629654359
"10011710000",65.2877196017475
"10011720000",156.558948472757
"10011730000",95.6621549712271
"10011740000",132.639584421386
"10011750000",115.919621190605
"10011760000",132.63270858255
"10011770000",156.45978920411
"10011780000",114.542332370665
"10011790000",77.3558733729906
"10011800000",76.5664479825987
"10011820000",158.522595664102
"10011840000",101.657131866366
"10011860000",112.399257047737
"10011870000",87.7047336937625
"10011880000",169.431520203206
"10011890000",111.17661561807
"10011900000",197.769990129194
"10011910000",101.573224750792
"10011920000",146.493422502328
"10011940000",143.243471064354
"10011950000",140.987783811193
"10011960000",144.529823304169
"10011970000",144.656953188933
"10011980000",133.515121722347
"10011990000",151.53414669481
"10012000000",91.7885716097736
"10012010000",91.5495541029148
"10012020000",106.509023004923
"10012030000",138.553367119778
"10012040000",170.344093479201
"10012050000",149.584056076084
"10012060000",124.598362460805
"10012070000",175.651153429549
"10012080000",103.571043514359
"10012090000",172.632448902245
"10012100000",172.335740741012
"10012110000",181.734582663104
"10012120000",178.277537297087
"10012130000",155.806066711743
"10012140000",134.638456795419
"10012150000",166.306757359125
"10012160000",190.709766540516
"10012170000",97.9092721593773
"10012180000",159.818645537598
"10012190000",148.040305189926
"10012200000",70.3183667029872
"10012230000",191.487905794741
"10012240000",173.308926656866
"10012250000",206.656672705759
"10012260000",104.879614901261
"10012270000",128.819713803899
"10012280000",122.796323809046
"10012290000",166.237541991368
"10012310000",197.354418995333
"10012320000",180.139346517978
"10012330000",126.046121949304
"10012340000",102.255539736375
"10012360000",70.5259994476891
"10012370000",98.2269390813376
"10012380000",71.7359336587716
"10012390000",82.8120944169254
"10012400000",145.813220996431
"10012410000",104.753083408432
"10012420000",108.423534960958
"10012430000",132.91569702421
"10012470000",157.890686364031
"10012480000",172.108714383704
"10012500000",77.5774152466106
"10012511000",90.3783484379236
"10012520000",109.156531030704
"10012530000",123.261227866377
"10012540000",170.329578050708
"10012550000",63.9924408285261
"10012640000",51.0945978536619
"10012650000",51.119538238463
"10012690000",172.309060611778
"10012700000",142.350473097585
"10012730000",37.4349310640974
"10012740000",62.6684541344867
"10012760000",75.8609247242568
"10012770000",30.5018061334151
"10012780000",53.8592991910755
"10012790000",62.7631305004843
"10012800000",39.6428394552559
"10012820000",82.4668467279896
"10012840000",41.1251656538852
"10012850000",45.1885883484369
"10012870000",38.8185317214772
"10012890000",52.2196759364659
"10012930000",46.0739103170276
"10012940000",138.475111572813
"10012950000",56.55944837983
"10012960000",34.7776876760494
"10012970000",98.6567735466024
"10012980000",65.9113854060577
"10012990000",56.4547533152503
"10013000000",45.6549962314165
"10013010000",47.7444425711383
"10013020000",48.9279218106803
"10013030000",53.1365712407899
"10013050000",57.9699305023605
"10013060000",53.3047794742469
"10013090000",40.9629075664982
"10013130000",67.908833637312
"10013150000",177.259775095887
"10013170000",183.05384846153
"10013230000",139.032376718547
"10013240000",93.0418514033373
"10013250000",71.1767233335978
"10013261000",69.8892061825547
"10013270000",106.246583926881
"10013280000",189.228244490954
"10013290000",68.0265702304062
"10013300000",37.7564788529934
"10013310000",70.4266905082354
"10013340000",40.59701243108
"10013350000",61.1315706860926
"10013360000",60.0609840687745
"10013370000",134.594091290778
"10013380000",178.65776665051
"10013390000",123.174066634483
"10013401000",117.649102657994
"10013402000",167.182943043751
"10013410000",155.348628366659
"10013421000",119.754202072345
"10013422000",101.212845140826
"10013423000",128.352486689858
"10013430000",45.3806516608836
"10013440000",111.43683924752
"10013460000",141.461884090323
"10013500000",53.026083003064
"10013510000",151.517968006845
"10013520000",78.6977600710577
"10013530000",200.580776688457
"10013540000",179.414708111124
"10013550000",181.484172357526
"10013580000",202.169567642836
"10013590000",133.130141222332
"10013610000",89.6750855138056
"10013620000",89.0219541175903
"10013631000",121.772716556352
"10013640000",64.478698167575
"10013650000",96.609998649636
"10013660000",115.00050088371
"10013681000",108.315768258427
"10013682000",88.03729407907
"10013690000",87.7993142389178
"10013700000",83.5322444402304
"10013740000",100.820430679989
"10013750000",85.8979983641322
"10013760000",60.6463627872333
"10013770000",163.265688577818
"10013780000",126.929596561639
"10013790000",94.7052350511149
"10013810000",126.04560833521
"10013820000",82.5600413198694
"10013830000",70.9042890904659
"10013840000",128.444541718628
"10013850000",186.288088481654
"10013860000",74.6308697241149
"10013870000",68.0919254929504
"10013880000",147.920081087584
"10013890000",147.372138845328
"10013920000",147.712887581328
"10013930000",101.876310098882
"10013940000",112.06637621268
"10013950000",51.1285197157064
"10013960000",78.5334578240886
"10013990000",51.8465528934233
"10014000000",74.969461896519
"10014010000",48.3744767283257
"10014020000",76.4005895574083
"10014030000",89.0825393772596
"10014040000",58.8551223164167
"10014050000",56.6166412161449
"10014060000",73.936683394288
"10014100000",50.6833516297848
"10014111000",41.2501849623957
"10014120000",57.0966069449119
"10014130000",64.6595578545993
"10014140000",47.9537862309962
"10014150000",54.3618582547464
"10014180000",128.256613607531
"10014250000",89.3436130430768
"10014260000",117.837351113055
"10014270000",72.955083279267
"10014280000",97.5386806549888
"10014290000",52.2368622985024
"10014300000",52.522523101463
"10014330000",93.5725353028474
"10014350000",75.1569780355936
"10014360000",50.617961788486
"10014380000",43.6160303258482
"10014390000",52.3126783955892
"10014400000",45.1875132619521
"10014410000",55.4357532110293
"10014420000",42.3711201124697
"10014450000",139.235219578268
"10014460000",46.8364226139029
"10014470000",70.1709826642194
"10014480000",70.541683823308
"10014490000",41.8858556825627
"10014500000",97.0587904544343
"10014510000",53.4182417582087
"10014520000",56.1127937747166
"10014530000",52.7097550107406
"10014540000",54.8623686594255
"10014550000",42.6117437258818
"10014560000",68.1726986789293
"10014570000",65.8966290045255
"10014580000",68.9296398479957
"10014590000",43.358043540351
"10014600000",57.0777261180641
"10014610000",74.7007798460441
"10014640000",60.8371352913131
"10014650000",80.3549736268275
"10014660000",44.6097609732109
"10014670000",82.4655881050908
"10014680000",66.5988643493711
"10014730000",115.465226640172
"10014770000",234.719809197129
